violent_crimes,property_crimes,drug_crimes,recent_crimes,street_hazards,encampments,needles_reported,blocked_sidewalks,hour,is_night,is_weekend,lighting_quality,sidewalk_width,pedestrian_traffic,nearest_safe_haven_distance,cctv_coverage,escape_routes,is_unsafe
0,2,0,0,0,0,0,0,19,0,1,0.11869909417438773,1.4095912117218397,0.11202087928251392,452.71394208792566,1,5,0
0,6,0,1,14,0,0,0,19,0,1,0.11551705337872298,3.39463173114006,0.939013004905976,409.15973952909405,0,3,0
5,4,0,3,18,0,0,0,19,0,1,0.11216538960618994,1.4338625538679457,0.5922713257587138,286.57702932770326,0,3,0
0,0,0,0,0,0,0,0,19,0,1,0.34183066125891814,2.8961888433330714,0.9394882772749752,94.93187906203885,0,4,0
1,9,0,2,0,0,0,0,19,0,1,0.019579007394821546,2.810881982053047,0.8344755754441845,85.52295665832796,1,5,0
1,4,1,0,0,0,0,0,19,0,1,0.4702929202023314,1.6195603019413665,0.8849234655916742,213.1503552456978,0,5,0
0,0,0,0,0,0,0,0,19,0,1,0.27591735820099583,2.0696548173281992,0.036054532957101815,456.3343593857983,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.8706141280749135,1.7296671495729852,0.43125174542691624,221.85776130346738,1,2,0
2,1,0,1,0,0,0,0,19,0,1,0.3445138324500333,1.8308696628505907,0.28872093939114163,266.15747416707717,0,5,0
0,3,0,2,10,0,0,0,19,0,1,0.13627765365843147,2.8836309368223656,0.7571636406254526,460.29993084655916,0,4,0
0,0,0,0,4,0,0,0,19,0,1,0.4311236693619369,2.5023489590256647,0.7624018346832353,179.4325369175271,1,3,0
1,3,0,0,8,0,0,0,19,0,1,0.15212754132605888,2.072462376763911,0.6370972769534637,168.542279462885,0,4,0
0,0,0,0,0,0,0,0,19,0,1,0.2646770806334363,1.2607377186485325,0.8972349698001176,347.53009715378323,1,1,0
5,6,0,2,11,0,0,0,19,0,1,0.41775588660074103,3.214506102322993,0.019597463141809657,118.2593734345187,0,1,0
0,1,0,0,0,0,0,0,19,0,1,0.0006439238359722266,1.2094113121384071,0.40154997825186445,59.9045409772316,1,2,0
13,26,4,8,2,1,0,0,19,0,1,0.30313840069037434,1.5676816885813034,0.33361808256183,356.07409394457557,0,4,1
0,0,0,0,0,0,0,0,19,0,1,0.12414685774151668,3.0615466958917796,0.28614889859264947,188.44376492461538,1,2,0
3,0,0,0,0,0,0,0,19,0,1,0.12173943639698592,1.813625766367839,0.788780913086674,280.4479377264804,1,4,0
0,0,0,0,0,0,0,0,19,0,1,0.4843897880610949,2.49675084700155,0.5743139413979824,142.75458709458673,1,1,0
2,5,0,0,0,0,0,0,19,0,1,0.748003463811438,2.7221770754131347,0.5377498428546748,485.3733088765509,1,4,0
0,0,0,0,0,0,0,0,19,0,1,0.9159822221939673,2.2111943602705644,0.7939964489096761,51.587183281869684,0,2,0
4,4,1,0,0,0,0,0,19,0,1,0.6293761201826245,1.455372654343491,0.7327922971264067,281.7386727966942,1,3,0
0,8,0,0,2,0,0,0,19,0,1,0.6387668199400742,2.1342108586793715,0.2969820081000428,72.74590440817508,1,2,0
3,2,0,1,1,0,0,0,19,0,1,0.5294695966491381,2.5421743526930936,0.8186124726294708,430.1572115771324,0,4,0
0,3,0,1,0,0,0,0,19,0,1,0.4777373563991574,1.9232398206264247,0.47612196983038824,416.0006180495669,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.3163520246329634,1.5982829056069874,0.8289567400090634,213.1663002020083,0,4,0
0,12,0,0,2,0,0,0,19,0,1,0.5922399666450788,2.2657350736686084,0.9485614384186782,223.36915161670956,1,5,0
0,8,0,2,0,0,0,0,19,0,1,0.057282858623528,3.1052503915973286,0.027771740160253078,275.5315259256717,1,3,0
1,2,0,0,0,0,0,0,19,0,1,0.4327491436755374,2.719256477480391,0.9105340625623397,146.27552920163748,1,5,0
0,2,0,0,0,0,0,0,19,0,1,0.36028805103171413,1.8556604659356157,0.01908364353305525,463.54644232886926,0,5,0
0,0,0,0,0,0,0,0,19,0,1,0.6497792679031871,2.3708681678296983,0.277535746264469,125.76208782672572,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.8922281618394773,2.486953704981672,0.21110343084759786,329.97514005025874,0,2,0
0,0,0,0,0,0,0,0,19,0,1,0.6545291236801808,1.3897656071501048,0.8644429959513993,494.0918116975769,0,4,0
10,13,5,0,8,0,0,0,19,0,1,0.31802236211188895,3.283017614398764,0.11613987246171487,135.41500960809074,0,1,1
0,6,0,1,7,0,0,0,19,0,1,0.5283499602882248,2.342223125837922,0.508563760598266,449.3778107669045,0,4,0
1,12,0,0,4,0,0,0,19,0,1,0.9275927454769303,3.0840393402888653,0.5432182656624323,375.0796988286842,1,2,0
2,0,0,0,0,0,0,0,19,0,1,0.3040103745775973,3.1832588940167446,0.48103697269169843,213.51653670083186,1,5,0
1,2,0,0,0,0,0,0,19,0,1,0.03282951436771364,1.8650942610323382,0.4010315031897117,344.5797240888245,0,5,0
1,6,0,0,0,0,0,0,19,0,1,0.11166597432991165,1.3576096253127006,0.40761907504823036,204.78659045941666,0,4,0
0,2,0,0,1,0,0,0,19,0,1,0.5055097552909896,3.073145374566,0.312587636453621,400.40659612756997,0,1,0
11,29,3,3,10,2,0,0,19,0,1,0.37210529918666935,2.2050258278448625,0.7682654381421075,116.29214047839706,1,3,0
0,1,0,0,0,0,0,0,19,0,1,0.18814633152356974,1.4366235424799392,0.1526928565934107,235.2207235809368,1,3,0
4,2,0,0,4,0,0,0,19,0,1,0.2061984021227259,1.2592471307248456,0.1901222478239908,233.09796923880677,0,3,0
1,11,3,7,2,0,0,0,19,0,1,0.7707734047476004,1.5340809086701122,0.25968021499774085,174.34371736017746,0,5,0
0,0,0,0,0,0,0,0,19,0,1,0.48915993807996383,2.8361234355714173,0.4936403076389392,470.3127767348139,1,1,0
0,0,0,0,0,0,0,0,19,0,1,0.16031234681783413,1.2260306135491748,0.9436269829114049,82.17222093532263,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.35198434029451153,1.9778349493279723,0.39633712132115206,119.54899851037906,1,1,0
2,10,5,7,0,1,0,0,19,0,1,0.8475738334634938,2.6286219552452548,0.31670640045724496,293.84149652080305,0,1,0
0,6,0,1,2,0,0,0,19,0,1,0.5704438817798704,2.9727775738187185,0.08671388164161176,374.48603676556525,1,2,0
0,0,0,0,0,0,0,0,19,0,1,0.7692474995876918,3.2471803543829187,0.3773741819301998,309.80350159956294,1,1,0
3,5,1,1,0,0,0,0,19,0,1,0.526084624784456,3.200421503691162,0.2628892660574962,416.02248898081706,0,4,0
3,5,0,2,0,0,0,0,19,0,1,0.015624368668420652,1.7275934321808957,0.9729928996521128,249.3219058635517,0,5,0
8,7,0,1,1,0,0,0,19,0,1,0.26253637240797245,1.2409203324066471,0.6971811967843959,386.2499097021141,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.5691872035131122,2.241534595918327,0.5732871322655225,447.4208035159953,0,4,0
0,0,0,0,0,0,0,0,19,0,1,0.47225603518498604,1.7875000534967689,0.19597280097597047,63.163516595397965,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.26270158055303705,1.349447860442188,0.6756495935186284,398.5808719785182,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.4615235551168039,2.823883583165789,0.4587473514528735,358.481412380553,1,4,0
3,24,2,8,3,0,0,0,19,0,1,0.8686603673924862,1.3554215283952973,0.6795905354776188,120.48306124124704,1,1,1
0,0,0,0,0,0,0,0,19,0,1,0.33440873595994614,3.023492869230524,0.5627442968762529,485.5622818212409,1,4,0
4,10,0,4,0,0,0,0,19,0,1,0.7627927603677032,3.471874226866344,0.14671228823152782,326.7800290493871,1,3,0
14,17,1,2,11,0,0,0,19,0,1,0.30409575905771025,1.2394645922996563,0.5215487676032982,250.3283300219476,1,3,0
0,1,0,0,0,0,0,0,19,0,1,0.18662152629548445,1.5343019043294024,0.5087698672460649,430.94138538948397,1,3,0
0,9,0,0,11,0,0,0,19,0,1,0.8170010260847093,2.5216082789927956,0.20409201776417907,63.546489525519334,1,4,0
0,0,0,0,0,0,0,0,19,0,1,0.3318954217668819,2.5392419536881334,0.321500355780198,192.1008483627583,1,2,0
1,3,0,0,2,0,0,0,19,0,1,0.7397610410861428,2.84782524488089,0.7313800648817259,372.2968950728764,1,2,0
0,0,0,0,0,0,0,0,19,0,1,0.13812460043923858,1.7100092059683087,0.24379338225691982,88.35602690892212,0,5,0
23,21,23,3,14,2,0,0,19,0,1,0.31588936911966037,2.406408120887155,0.32384892493946127,210.8361637314734,0,4,1
0,17,0,6,2,0,0,0,19,0,1,0.0009820486256743033,1.7490055259431863,0.01221086486524503,186.25303478331895,1,5,1
3,27,1,3,1,0,0,0,19,0,1,0.5114425970819041,2.7116993957301956,0.6734636528565007,434.81538767434625,0,3,0
0,1,0,1,0,0,0,0,19,0,1,0.05552915622243815,1.6612456468725845,0.9952812312616024,179.97934074764436,0,4,0
67,72,76,35,7,11,0,0,19,0,1,0.8711519048025166,2.1631680409138254,0.4410213058512036,475.2796850661042,0,5,1
0,2,0,0,0,0,0,0,19,0,1,0.8056263278775687,1.3042182668303604,0.061716044568640105,330.3318965507396,1,3,0
1,2,0,0,0,0,0,0,19,0,1,0.7901121132342175,2.430156406061034,0.7994350728008874,118.03149424975086,0,1,0
0,2,0,0,0,0,0,0,19,0,1,0.41384998552086105,3.0980761157708576,0.4728880640805724,133.04084933981352,0,3,0
0,5,0,0,0,0,0,0,19,0,1,0.9065160622969544,1.2028122123724034,0.239293900973228,319.73276131697315,1,5,0
22,36,0,12,4,0,0,0,19,0,1,0.6304767073711693,2.647570801988128,0.6098227150462691,383.0878812199593,0,3,1
0,14,0,1,1,0,0,0,19,0,1,0.11441092413562126,2.825115189116083,0.4871792945214902,174.6693474507279,1,4,0
0,0,0,0,0,0,0,0,19,0,1,0.1821081075320794,1.7773794849064322,0.24891861830297324,103.21362960542163,1,3,0
1,0,0,0,0,0,0,0,19,0,1,0.40660528301913046,2.2254454891201796,0.11252230760025717,342.47929227086956,0,2,0
8,54,0,2,0,0,0,0,19,0,1,0.3195683350335832,1.4137968446578724,0.5985843278747681,87.01913950509814,1,5,0
0,1,0,0,2,0,0,0,19,0,1,0.8905541546716061,2.5717032521837226,0.44822854028765324,94.26569969955068,0,3,0
1,5,0,0,3,0,0,0,19,0,1,0.7251051292798184,3.224168491729003,0.30792563406816054,232.01753353387517,1,3,0
1,1,0,2,1,0,0,0,19,0,1,0.8471045709729308,1.4546756021861234,0.7547895376065041,455.2582507988201,0,1,0
4,8,0,1,1,0,0,0,19,0,1,0.8114462259207409,2.9413800954494764,0.2359511596192364,71.43225568356713,1,1,0
1,0,0,1,0,0,0,0,19,0,1,0.3032734083620776,1.962097308125868,0.24849476127502002,469.7762371375108,0,5,0
2,3,0,0,0,0,0,0,19,0,1,0.8276214854497097,2.5345234934476384,0.298547630626922,210.49914404144332,0,2,0
0,0,0,0,0,0,0,0,19,0,1,0.8065165935435837,1.4037192364172468,0.7160030653041418,319.14812426634876,1,3,0
3,2,0,0,2,0,0,0,19,0,1,0.07135866625327636,2.966432813476664,0.3579343715782648,253.2956240344655,0,4,0
0,11,0,1,8,0,0,0,19,0,1,0.3999979983088472,3.1779940306169316,0.19004713365321646,102.34393649274888,0,2,0
0,0,0,0,0,0,0,0,19,0,1,0.04340608630314313,3.494876269050126,0.8288229859349827,497.70017067402534,0,3,0
2,3,0,2,1,0,0,0,19,0,1,0.8176817944528713,2.693137130462157,0.9081272846259926,123.69538961366077,0,5,0
0,1,0,0,0,0,0,0,19,0,1,0.9484089224895105,2.5102825308115113,0.18254468933746848,117.9224712471218,1,1,0
2,11,0,1,3,0,0,0,19,0,1,0.29534876225960427,2.082496782511787,0.2850689415105313,103.40694852491487,0,5,0
1,15,1,1,13,0,0,0,19,0,1,0.29106019918671877,2.5682109341534742,0.829736413703569,458.70444989736035,1,4,0
1,2,0,0,0,0,0,0,19,0,1,0.12548959302050144,3.1272321203529434,0.6508170479256608,292.3749284550972,1,1,0
1,5,0,0,0,0,0,0,19,0,1,0.5949894150187525,2.8291721357087196,0.2270503706163346,392.2367861661189,1,3,0
0,5,0,2,3,0,0,0,19,0,1,0.8252730911894012,3.06875540034553,0.8243637453092917,143.26601033693865,1,2,0
0,0,0,0,0,0,0,0,19,0,1,0.4161800301156947,2.8522936888335537,0.5539227937154637,114.31003426843998,0,3,0
0,1,0,2,0,0,0,0,19,0,1,0.33957379400810406,1.7898313760459768,0.7831026992726791,326.34066556462415,0,5,0
6,11,0,4,11,0,0,0,19,0,1,0.07965610031608872,3.089159885661859,0.48188667270003205,411.1615738005095,1,1,1
2,4,0,4,0,0,0,0,19,0,1,0.023699350217254667,3.4780454607732008,0.738771508317974,117.21390700991425,1,3,0
0,2,0,0,3,0,0,0,19,0,1,0.48106135075484047,2.344588253658987,0.37049795311748057,472.04382655389736,0,5,0
0,1,0,0,0,0,0,0,19,0,1,0.0288183186363119,1.9485100735683294,0.12433414011915955,388.46161758917964,1,3,0
10,34,2,10,27,0,0,0,19,0,1,0.5875435961902464,1.7609548015464958,0.4107268166384419,449.3578479706701,1,2,1
0,3,0,4,4,0,0,0,19,0,1,0.07553571008184634,1.9439850391661064,0.03290098880437686,327.5523218518083,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.4323645385232896,2.8578061325659694,0.8192242349789699,209.59427976632944,1,2,0
3,17,0,2,5,0,0,0,19,0,1,0.0851061011058235,1.6202208728420862,0.8593667399999635,422.3033422853515,0,4,1
9,27,4,17,25,0,0,0,19,0,1,0.556117357818132,1.627611783193029,0.6394453493628165,100.03630855836052,0,2,1
0,0,0,0,0,0,0,0,19,0,1,0.04404987780823111,2.2894557113354788,0.297040785083895,135.34690871704697,0,4,0
0,7,2,0,3,0,0,0,19,0,1,0.17821567203063648,1.4428339829309946,0.09512786251556116,120.599605710985,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.6040469522997042,2.03265826761171,0.47082482059221786,233.14661948843855,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.17051860827232657,1.5186655324260592,0.36886030169056194,347.19885734739916,0,5,0
1,3,0,1,0,0,0,0,19,0,1,0.815866902534705,1.5535040178391657,0.003563778567798437,193.35546274124977,1,2,0
0,9,0,1,3,0,0,0,19,0,1,0.8523052379628426,2.1179389113374607,0.3987687341114129,321.8911814556153,1,1,0
0,2,0,0,1,0,0,0,19,0,1,0.2589746397708095,2.816110128388339,0.786471654677122,261.140729231582,0,1,0
0,5,0,0,14,0,0,0,19,0,1,0.5561634875253985,1.8489947651109233,0.30646287201687905,278.87995979255396,0,2,0
1,1,0,0,0,0,0,0,19,0,1,0.9342002273553252,3.4631320376432084,0.9513397256687032,329.6727527455861,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.9294968850552524,2.733809551170649,0.813295865229802,51.190586334097425,0,1,0
7,19,0,0,2,0,0,0,19,0,1,0.5447861596860532,2.6220033242255725,0.9372534567423018,475.7585621976434,1,5,0
2,1,0,0,4,0,0,0,19,0,1,0.6465135088859679,2.6782749726748127,0.9754100395946291,118.18434883550098,0,1,0
2,1,0,0,2,0,0,0,19,0,1,0.4884437482007288,2.5922310161342574,0.7781424064420416,227.38988120186198,0,1,0
0,0,0,0,0,0,0,0,19,0,1,0.8084082766623281,2.926014921621834,0.25857481691572237,483.35224355060166,0,2,0
0,1,0,0,0,0,0,0,19,0,1,0.8063962239477068,3.255161384993122,0.3582530680339473,154.25232656248522,1,3,0
1,3,0,3,0,0,0,0,19,0,1,0.09232061418251403,1.8197625159379853,0.4100986192959598,78.98258807165558,0,4,0
0,17,0,3,2,0,0,0,19,0,1,0.20742236616083787,1.7856131961511035,0.4028810776935461,149.67686942837057,1,5,0
10,4,0,2,1,0,0,0,19,0,1,0.5409860417450014,2.1785677783267694,0.7663398938910881,343.1054356541159,0,2,0
1,3,0,0,0,0,0,0,19,0,1,0.9865429263640518,2.466057941277933,0.014486128141750987,321.21903798941827,0,4,0
22,25,6,8,9,1,0,0,19,0,1,0.6828241738935829,2.5170479517692925,0.5676809411113994,319.1124855028527,1,3,1
0,0,0,0,0,0,0,0,19,0,1,0.5046708641687032,2.8296267539003193,0.06463115426867816,351.70595744057186,0,4,0
1,5,0,0,4,0,0,0,19,0,1,0.9435321763510346,2.1887153244019824,0.5792069477230103,363.06261240267304,1,4,0
5,29,3,2,8,0,0,0,19,0,1,0.63288594560468,2.5959190752153365,0.0005412021562430924,183.2975560231287,0,3,0
0,7,0,0,2,0,0,0,19,0,1,0.11894335325272187,1.608028826718304,0.21810789372423467,327.77821976887816,0,5,0
8,26,1,3,9,1,0,0,19,0,1,0.09319651428160503,2.3619713872085217,0.029739408141606916,283.2017236928277,0,5,1
3,13,2,6,0,0,0,0,19,0,1,0.4157280411030799,3.3658462636446167,0.5992149255535125,91.33657926822616,1,4,1
0,3,0,2,4,0,0,0,19,0,1,0.9240645013051783,3.295468425868953,0.7677109160605129,277.70257219129087,0,4,0
6,23,2,6,6,3,0,0,19,0,1,0.6236528690498818,1.582178877119862,0.6188387367339434,361.47307888077853,0,4,1
101,71,79,39,60,24,0,0,19,0,1,0.6905206149083342,2.524001610492865,0.7656862935251101,259.92350445990064,1,2,1
0,4,0,0,2,0,0,0,19,0,1,0.7105753453798318,1.2127391155248795,0.3189671635399318,446.4559367960008,1,2,0
0,7,0,0,0,0,0,0,19,0,1,0.16301048464696022,2.1108040992319035,0.9776432328710517,294.72558387585195,1,2,0
0,0,0,0,0,0,0,0,19,0,1,0.8155107805585893,1.2693437580419777,0.7695706938718999,435.9402495737406,1,3,0
3,45,3,7,23,6,0,0,19,0,1,0.8375479840753368,2.711868340300759,0.6552781061504328,349.95555874199346,0,2,1
0,0,0,0,0,0,0,0,19,0,1,0.3050681999405761,3.1563042439111033,0.28900039062759453,141.81889564280922,0,2,0
2,3,0,0,0,0,0,0,19,0,1,0.602139218545245,3.192488279942988,0.700297140011506,437.11991571243817,0,5,0
0,1,0,0,0,0,0,0,19,0,1,0.9459145534655418,3.2393233204534626,0.13317002865885275,78.69913354112722,0,4,0
0,1,0,0,0,0,0,0,19,0,1,0.59604809174072,1.98561086535292,0.899481459781077,51.05328727602862,0,5,0
0,8,0,2,0,0,0,0,19,0,1,0.5467411256172459,2.5229314952028408,0.8504791316458644,477.0544376228775,0,4,0
0,0,0,0,0,0,0,0,19,0,1,0.7899078414111516,3.494849019673506,0.8558813539234436,248.71835782926766,0,3,0
0,1,0,0,0,0,0,0,19,0,1,0.7446955659409751,2.4761609530671747,0.9166334767002396,296.8303101576781,1,5,0
0,0,0,0,2,0,0,0,19,0,1,0.010601466270800497,1.8467047910741918,0.7898416782355692,174.87536551092745,0,2,0
6,59,1,6,20,0,0,0,19,0,1,0.09147989406257595,2.2785642571115785,0.08675925341878388,233.45206962860613,0,2,1
0,0,0,0,0,0,0,0,19,0,1,0.779622973709343,1.2861541652936608,0.4745896906752616,167.33722956527606,1,3,0
0,5,0,3,0,0,0,0,19,0,1,0.17192113161464972,1.325569430218667,0.1257814905665503,66.05999599491403,0,5,0
0,3,0,0,1,0,0,0,19,0,1,0.03062678712461231,3.161732867541812,0.11953495673317938,92.34526076901031,0,5,0
0,1,0,0,0,0,0,0,19,0,1,0.9004686827258974,2.8060287940505493,0.6482254191504941,352.1701123849092,0,1,0
18,52,2,6,6,0,0,0,19,0,1,0.7396069878097441,2.9403903643759346,0.6820934644751445,470.16142487400504,1,4,1
3,2,0,2,2,0,0,0,19,0,1,0.3492443164707315,1.2143735439430015,0.34656494573090846,93.38890166667655,0,1,0
0,9,0,0,1,0,0,0,19,0,1,0.21814649861145574,3.4032439901078124,0.8124552195540751,337.2022913417212,0,3,0
0,1,0,0,0,0,0,0,19,0,1,0.7148958561823033,2.5048683214529506,0.10765683027751971,147.59035873143046,1,4,0
2,19,0,2,12,0,0,0,19,0,1,0.536950098641061,3.4026109790367327,0.7874755850637682,425.5942412122379,0,4,0
1,1,0,1,0,0,0,0,19,0,1,0.47271211311682415,2.354565354322805,0.40590876906781415,476.4957081905525,1,2,0
3,20,0,1,3,0,0,0,19,0,1,0.06215735137214062,1.9296110738442844,0.6100541304446547,300.9390325158621,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.4317831086720586,3.044152792056983,0.569061596860799,479.5212874542439,0,1,0
10,4,0,0,3,0,0,0,19,0,1,0.37926564788740236,2.549000054983012,0.4398379311480308,284.31422257027583,0,3,0
2,5,0,0,0,0,0,0,19,0,1,0.7896345026191937,2.065168336152995,0.16220122937159798,424.0270053288786,0,3,0
0,0,0,0,0,0,0,0,19,0,1,0.9509188557626462,1.8538971139307607,0.9633459996022395,216.51536991627975,1,5,0
0,1,0,0,0,0,0,0,19,0,1,0.048717449919390754,2.0552089299439045,0.12107615638354896,90.8913859726216,1,1,0
0,3,0,1,12,0,0,0,19,0,1,0.48193944554325696,2.5779223052388183,0.8386767065367161,364.48216104747644,1,2,0
0,6,0,3,3,0,0,0,19,0,1,0.8793287015410625,1.905701988456698,0.8420419154058116,413.8784210100446,0,3,0
9,11,0,1,2,0,0,0,19,0,1,0.7221315613300966,3.117845439330111,0.9305901875312291,224.93842466543873,0,4,1
0,0,0,0,0,0,0,0,19,0,1,0.671552789260142,2.0079978399434335,0.04014540811411338,85.39490122473114,0,3,0
1,20,0,2,1,0,0,0,19,0,1,0.8921901674985468,1.6515290061986598,0.3466036677921073,82.51134176225925,0,1,0
0,1,0,0,5,0,0,0,19,0,1,0.6096604366308378,3.287557652903538,0.9188180885437738,454.5922362004786,0,5,0
0,0,0,0,0,0,0,0,19,0,1,0.2905554625562351,3.2208564429710833,0.148472693966468,96.79304171833793,1,2,0
7,12,0,2,4,0,0,0,19,0,1,0.15980421759456753,3.030214113159869,0.6645923289935611,470.4380290325213,1,3,1
0,0,0,0,0,0,0,0,19,0,1,0.9931496691442664,2.4416113530835144,0.8764747781730862,261.7827778092993,0,2,0
0,0,0,0,0,0,0,0,19,0,1,0.5825556765906341,2.802946577474437,0.15749949260446217,422.5282660727216,0,1,0
0,10,2,1,1,0,0,0,19,0,1,0.1533969504789232,2.022901964324459,0.12070895108875668,376.3264395368742,1,3,0
1,3,2,0,1,0,0,0,19,0,1,0.23521920114748507,1.749648847552819,0.40507125485916406,341.8707854107214,0,4,0
0,7,0,0,5,0,0,0,19,0,1,0.6576171738169994,3.4005255950624393,0.5808124890899099,387.7894079396729,0,2,0
0,5,0,2,0,0,0,0,19,0,1,0.4581193698771827,1.5414875335931801,0.5859126597612272,472.6551620901105,1,4,0
2,3,0,0,0,0,0,0,19,0,1,0.6816530185107423,2.6858643440670398,0.5309061044252774,57.843815194342454,0,5,0
0,0,0,0,0,0,0,0,19,0,1,0.48816277581053136,1.3548741268906659,0.4891793459956171,105.34626733638171,0,4,0
1,16,0,2,4,0,0,0,19,0,1,0.7805348160504275,2.1059375604769093,0.8633751471622709,259.7847474889927,1,5,0
0,1,0,0,2,0,0,0,19,0,1,0.2976285399303116,1.993305111422393,0.32131031087549167,184.6422449575804,1,3,0
5,28,4,6,23,2,0,0,19,0,1,0.9789176753713384,2.5318778864272984,0.8904712007440899,252.04031222484224,0,5,1
10,46,2,16,10,1,0,0,19,0,1,0.3152279556328177,3.4892842695489783,0.5183040475951145,347.9540015020423,0,5,1
0,1,0,0,0,0,0,0,19,0,1,0.7324752298353883,1.2233655735916902,0.6785331401292441,227.12623525845612,0,3,0
0,0,0,0,0,0,0,0,19,0,1,0.5411922335980646,2.057934090962545,0.8027486293900221,443.570193331501,0,5,0
8,24,2,3,5,0,0,0,19,0,1,0.9646053767205938,1.2966746240505238,0.9568304171563715,81.90815229523722,0,3,1
0,0,0,0,0,0,0,0,19,0,1,0.9455644912743405,2.750823298088071,0.12055603222355571,448.72263776794637,0,5,0
8,25,0,0,8,0,0,0,19,0,1,0.11332642205982757,3.0599970309082742,0.8504678037628862,256.77585376788585,0,4,1
2,2,1,0,0,0,0,0,19,0,1,0.692325188326316,1.7785543341617926,0.2126175440910999,182.74183483874185,0,4,0
0,0,0,0,2,0,0,0,19,0,1,0.733744463987763,2.928049738249599,0.8137118491096713,258.2556447729098,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.49501440477045566,1.3893569938493924,0.9204846412112405,479.90523928552,0,3,0
0,4,0,1,1,0,0,0,19,0,1,0.08377665201019724,2.599092579763841,0.8567231940801806,450.9066488078111,0,2,0
0,13,0,1,2,0,0,0,19,0,1,0.9143870842648611,1.756274687601815,0.05502737672810076,416.38713797097427,0,3,0
1,0,0,1,0,0,0,0,19,0,1,0.14864139788088404,1.2797498961182314,0.007398639243797911,441.0355120904648,0,3,0
1,13,0,4,3,0,0,0,19,0,1,0.020811846133985235,3.0525214887561436,0.9120738301239465,95.29320384958787,1,1,1
2,11,1,2,0,0,0,0,19,0,1,0.5510587040409383,2.6155596355351602,0.9034630182047497,338.57372305682264,0,2,0
0,0,0,0,1,0,0,0,19,0,1,0.7648635288317182,2.9691864834153243,0.029188410800684017,127.39103675186001,0,3,0
10,31,0,4,4,0,0,0,19,0,1,0.9278469675548385,3.1636303288958563,0.6434510213885327,387.8967835978664,0,1,1
3,69,3,6,1,0,0,0,19,0,1,0.7986383493656826,2.35930792482708,0.15685841078527618,180.53207417972064,0,3,1
0,0,0,0,0,0,0,0,19,0,1,0.5730862093747005,3.3604921443100473,0.9818194790084576,378.2454159487435,0,3,0
0,0,0,0,0,0,0,0,19,0,1,0.7020966584657456,1.3223651883500962,0.6310568206302934,424.85712375254747,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.5228736005716366,2.6278909968350193,0.09452961397066972,205.32161896052952,0,2,0
4,23,0,2,2,0,0,0,19,0,1,0.6018216350067136,1.251288777999363,0.9397282278438752,90.21076601925375,0,2,0
0,0,0,0,0,0,0,0,19,0,1,0.3336177807177937,1.8471270993829862,0.9758551900329735,433.4788316107495,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.7830905684046806,3.2788642448407304,0.8376753394179288,362.50074711218053,0,5,0
1,0,0,0,0,0,0,0,19,0,1,0.009335880068138902,2.070345179754933,0.36820323452528203,253.3663514056765,0,1,0
1,2,38,0,0,1,0,0,19,0,1,0.4256796786115197,2.8822436181270166,0.3254824175483283,367.13330879814873,0,2,0
1,3,0,0,0,0,0,0,19,0,1,0.7713650435321531,2.779173000140817,0.5145919604931537,401.08367227834947,0,1,0
0,2,0,3,13,0,0,0,19,0,1,0.6858539630451201,1.6729387568499554,0.8954979044685294,56.994741000823105,1,5,0
0,6,0,0,0,0,0,0,19,0,1,0.7188679222439623,1.2524292723296968,0.6184695939199252,319.3384445374197,0,4,0
0,6,0,0,3,0,0,0,19,0,1,0.603132125947179,2.6844782797498663,0.09334277071096164,137.13912878413402,1,1,0
1,2,0,0,0,0,0,0,19,0,1,0.10251323752654673,2.640827916547063,0.7069970933195359,155.51203332132863,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.061480430795589736,1.9885712615946636,0.8954557452916417,88.36552715296867,0,2,0
1,3,0,0,4,0,0,0,19,0,1,0.455513967239745,2.6834808993408528,0.34603866590531407,385.08666011516897,1,1,0
0,0,0,0,0,0,0,0,19,0,1,0.5914707051787981,1.7263904174522748,0.9454819751304768,85.18241387108998,1,5,0
0,0,0,0,0,0,0,0,19,0,1,0.4890709693079145,2.888457165619296,0.8912454979853142,465.6906642517781,1,3,0
0,0,0,0,0,0,0,0,19,0,1,0.11452047252109498,1.3711239794375878,0.3818538173521804,289.83709307486924,0,5,0
6,2,0,2,0,0,0,0,19,0,1,0.31433900008935256,2.006274958861307,0.9432527783541412,410.18956825101486,0,5,0
6,9,0,4,4,0,0,0,19,0,1,0.891730880062694,1.9375709750247108,0.09943470725824888,303.89833964580157,0,1,1
